Berufsgattung,Bezeichnung,Total (in T),Frauenanteil,Auslaenderanteil,Exposure,Proximity,Exp_Prox,ISCO_kurz,Orig_Source
9311.0,Hilfsarbeiter im Bergbau und in der Gewinnung von Steinen und Erden,0.22825466605406367,18.07990316125435,,4.0,80.0,42.0,93,1
9312.0,Hilfsarbeiter im Tiefbau,6.9430653015314645,5.065060278508298,51.29287305434582,20.0,76.5,48.25,93,1
9313.0,Hilfsarbeiter im Hochbau,18.541203221906276,4.740365737824035,73.03389237416243,13.714285714285714,67.57142857142857,40.64285714285714,93,1
9321.0,Verpacker,1.0867070990488232,79.54173106063224,35.35989381695052,5.0,70.0,37.5,93,1
9329.0,"Hilfsarbeiter bei der Herstellung von Waren, anderweitig nicht genannt",39.028839466331185,48.79482707552468,49.617922681557886,7.25,57.25,32.25,93,1
9331.0,Führer von Handwagen und pedalbetriebenen Fahrzeugen,0.7141445371225476,13.23590933760056,10.664100002286915,10.077380952380953,68.84523809523809,39.461309523809526,93,0
9333.0,Frachtarbeiter und verwandte Berufe,12.38743815408804,24.138688509479763,48.092208022174866,10.5,61.75,36.125,93,1
9410.0,"Hilfskräfte in der Nahrungsmittelzubereitung, onA",1.321387705511978,35.38664932971133,64.98106964173208,14.5,65.5,40.0,94,0
9411.0,Zubereiter von Fast Food und anderen Imbissen,2.636039494772412,5.0752242143262265,90.13232940978044,11.0,65.0,38.0,94,1
9412.0,Hilfsköche und Küchengehilfen,19.767687192614613,49.26847540273752,69.68144102087204,18.0,66.0,42.0,94,1
9610.0,"Abfallentsorgungsarbeiter, onA",0.2791669434725517,0.0,33.075194371990094,25.375,55.125,40.25,96,0
9611.0,Arbeiter in der Abfall- und Wertstoffsammlung,0.5468233020699481,20.8024925040756,19.538044906580055,63.0,31.0,47.0,96,1
9612.0,Arbeiter in der Abfallsortierung,1.4156908059814557,10.908834309822794,22.03120406626556,25.375,55.125,40.25,96,0
9613.0,Strassenkehrer und verwandte Berufe,1.1344208295433962,3.219872715865165,33.817271636484236,25.375,55.125,40.25,96,0
9620.0,"Sonstige Hilfsarbeitskräfte, onA",0.2760561559390131,22.353263889444193,46.938929276474305,25.375,55.125,40.25,96,0
9621.0,"Boten, Paketauslieferer und Gepäckträger",5.49331352187565,40.65261419656163,31.38389373995193,10.0,78.0,44.0,96,1
9623.0,"Zählerableser, Automatenbefüller und -kassierer",0.5518139555451952,60.319301655116114,6.608884714134163,17.0,47.5,32.25,96,1
9629.0,"Hilfsarbeitskräfte, anderweitig nicht genannt",1.656549684314375,43.13304371865045,28.945043473215435,11.5,64.0,37.75,96,1
